likes,about_post,date,type,comments,tagged_names
1154084.0, jacquelinef143 Verified Thankyou formakingthistripsospecialformemyFamilyandmyfriends!!!💝💝 62w,"AUGUST 28, 2019",post,1353.0, 
1952358.0, jacquelinef143 Verified hightidesandgoodvibes🌊💖#beachvibes#cinnamonhotels 62w,"AUGUST 27, 2019",post,1265.0, 
4100413.0, jacquelinef143 Verified Chinguzzarehere💖Thepartybegins!🎉✨💖#thetravelankas🦁 62w,"AUGUST 23, 2019",video,3002.0,  @splashfashions
474269.0, jacquelinef143 Verified 💝🌈 62w,"AUGUST 22, 2019",post,1353.0,  @splashfashions @razabeig
1138408.0, jacquelinef143 Verified Ayubowan🌴#srilanka#cinnamonhotels 62w,"AUGUST 22, 2019",post,1362.0,  @splashfashions 60w
937610.0, jacquelinef143 Verified 🐘❤️#inspiringmoments#habaranavillagebycinnamon#cinnamonhotels 62w,"AUGUST 21, 2019",post,1912.0,  @actorprabhas
782836.0, jacquelinef143 Verified HappyWorldCatDayfromYoda🧡💛#meow 62w,"AUGUST 19, 2019",post,3586.0,  @actorprabhas
1662153.0, jacquelinef143 Verified Sneakpeak with      LOVINGTHENEWCOLLECTION💝💝💝 63w,"AUGUST 16, 2019",post,1230.0, 
1020402.0, jacquelinef143 Verified Mondayin Thanksfortheshot 🌼🌼🌼 64w,"AUGUST 15, 2019",video,1097.0, 
586190.0, jacquelinef143 Verified *slowclap*   ,"AUGUST 15, 2019",post,1425.0,  @supersonex
6066113.0, jacquelinef143 Verified 430pm!!LIVEtodayonInstaformyYOUTUBEchannel!!Can’twaittosharethismomentwithmyInstaFam💝💝💝 65w,"AUGUST 15, 2019",video,3177.0, 
303329.0, jacquelinef143 Verified SuperexcitedrightnowcuzI’mgonnabelaunchingmyYOUTUBEchanneltomo🙈🥴💝JoinmeLIVEonINSTAtowatchthefun!!!!It’sgonnabemadness!!!Loveyouall💋💋💋💋staytuned!!! 65w,"AUGUST 14, 2019",post,1653.0,  @habitat_india
828015.0, jacquelinef143 Verified 💋 65w,"AUGUST 14, 2019",post,3788.0,  @merlingreenmagichomes wingmanindia @supersonex @orangeelectric @wildlife_rescue_srilanka 61w
1548798.0, jacquelinef143 Verified Thankyou #ahmedabad❤️❤️❤️      💋 65w,"AUGUST 13, 2019",post,12800.0, 
854019.0, jacquelinef143 Verified Crybaby🖤onlyon#nightshoots🌙✨#aboutlastnight 65w,"AUGUST 13, 2019",post,1152.0, 
538535.0, jacquelinef143 Verified Tuesdayjam💋 66w,"AUGUST 12, 2019",post,1800.0, 
982119.0, jacquelinef143 Verified Everydaywemakeachoice..chooseBADASSalittlemoreoften!!  #givenchyxtiger#givenchy#OnitsukaTiger#givenchyfamily 66w,"AUGUST 12, 2019",post,2736.0, 
730259.0, jacquelinef143 Verified Goodnightmycuddlemonsters#loki#xyza#marshmallow💞twins 66w,"AUGUST 12, 2019",post,2915.0, 
1087141.0," jacquelinef143 Verified Affirmations!!Iamawinner,Iamconfident,Iamloved,Iamstrongandpowerful,Iamenough,thingsarealwaysworkingoutforme💝💝ThesearemyfavoriteaffirmationstouseandImakeitahabittorepeatthema100timesaday!Rememberyoudecidewhattothinkandthat’swhatmattersthemost!Buttohaveareal‘breakthrough’youHAVEtobeCONSISTENTwithyourPOSITIVEthinking!Haveagreatweekendeveryone!!!🥳💖 66w","AUGUST 12, 2019",post,3569.0, 
919422.0, jacquelinef143 Verified ☀️hibabies💛💛 67w,"AUGUST 11, 2019",post,2694.0,  @srilankanairlinesofficial
2018244.0," jacquelinef143 Verified WheneverIfeellostorlow,IrememberthegirlIwasbeforetheworldtoldmewhoIshouldbe..ithelpsmegetbackontrackandbegratefulforhowfarI’vecome🖤 67w","AUGUST 10, 2019",post,2694.0, 
713940.0," jacquelinef143 Verified TheUniverseisneverinahurry,soformethere’snopointbeingdepressed,anxiousordisappointed..weneedtolearntoletgoandtrust!Lifeistooshortandtoobeautifultospenditinself-inflictedmisery🥰 67w","AUGUST 10, 2019",post,2126.0, 
1507549.0, jacquelinef143 Verified Moodoption3?Thismyforevermood🤓 68w,"AUGUST 9, 2019",post,11800.0, 
453095.0, jacquelinef143 Verified What’syourmoodtoday?1or2🤨😚 68w,"AUGUST 9, 2019",post,3229.0, 
735454.0, jacquelinef143 Verified Makeovertime!🥰whatdoyouguysthink?💕 ,"AUGUST 8, 2019",post,11400.0, 
1227100.0, jacquelinef143 Verified Inmyfav forSriLankatourism!HowmanyofyouhavevisitedthebeautifulislandparadiseofSriLanka??🇱🇰❤️🇱🇰 68w,"AUGUST 8, 2019",post,1108.0, 
386717.0, jacquelinef143 Verified ‘Ohhoney‘podcastoutnow!!!Withthese2hotties!!!💝loveyouguys  sorryforboringyouandtalkingtoomuch🥴💕linkinmybio! 69w,"AUGUST 7, 2019",post,4416.0, 
1327056.0," jacquelinef143 Verified HappyWorldMusicdayfrom ❤️❤️❤️makeyourworldonefullofmusic,fun,laughter,joyandallthatotherbullshit😂 ","AUGUST 2, 2019",post,3094.0, 
548638.0, jacquelinef143 Verified Hiinstafam❤️howsyournightgoing? 69w,"AUGUST 1, 2019",post,7292.0,  @novaeyewearofficial @prasadnaaik @shaanmu @chandiniw @stacey.cardoz @neverendingdrama @hairstylist__madhav
1531521.0," jacquelinef143 Verified HappybdaytomysissypooGeri!!Toalwaysbeingnaturebabies,workingonourbikinibodiesbutalsonevergivinguponourcoffeeandcroissantsinthemorning,wearingsunscreen(always!)anddancinglikefunnymaninhisthong!Iloveyou🥳💝 71w","JULY 29, 2019",post,2853.0,  @imarafashion @castingchhabra
3270444.0, jacquelinef143 Verified HaryanaHighCourtdeclaresallanimalsas‘legalpersons’andallcitizensastheirguardians💝thisissuchalandmarkjudgementforanimalwelfare!I’msohappyforallmyfourleggedfriends🥳🥳 71w,"JULY 28, 2019",video,8042.0,  @kuldeepshashi @piyush_bhagat @shaziasamji 64w
2137456.0, jacquelinef143 Verified HopeeveryoneishavingaveryveryhappyEid!!Let’sspreadJOYeverywherewego!!#eidmubarak🙏🏻💝😊 71w,"JULY 23, 2019",video,1225.0, 
885090.0, jacquelinef143 Verified Whattimeisit? 72w,"JULY 22, 2019",post,4128.0, 
5889288.0, jacquelinef143 Verified AlittleMoMoadventureinNainital🥰🥰withthesecuties!!#postshootmuchies 73w,"JULY 21, 2019",video,846.0, 
1180548.0, jacquelinef143 Verified Connectedto🌼🌻🌼#nainital ,"JULY 21, 2019",post,3385.0,  @haritzaverijewellers @shaanmu @chandiniw @inherchair @hairstylist_madhav @greeshx @abhivaleraphotography
894976.0, jacquelinef143 Verified 🖤    ,"JULY 20, 2019",post,6569.0, 
5443909.0, jacquelinef143 Verified Thinkit..believeit...begratefulforeverythingelseyouhave!💛💛happySundayeveryone! 74w,"JULY 16, 2019",video,2178.0, 
1405140.0," jacquelinef143 Verified Whatdoesonedotolivelife,likeactuallyliveyouroneonlylife???Ithinkoneshouldsingdancelaughandneverevergiveuponthat!!      ","JULY 15, 2019",post,3385.0,  @onitsukatigerindia @givenchyofficial
1231544.0, jacquelinef143 Verified Sinfulmattelipsticks❤️❤️❤️lovethisrange!!!TAGMEinyour mattelipstickrange!Wouldlovetoseehowcreativeyouallcanget!!!💋💋💋 75w,"JULY 14, 2019",post,6569.0, 
358568.0, jacquelinef143 Verified Strengthcomesfromwithinalways!Thisisareallycoolpracticeforthehandstandwhichalsohelpstostrengthenthebackandddddisanawesomestretchforthetummy!!HopefullyonedayI’llbeabletodoitwithoutthemirror🥵🤪#happysundayinmyfav ,"JULY 13, 2019",post,2178.0, 
1548249.0, jacquelinef143 Verified Missingmymama🌸happymummy’sday! 75w,"JULY 13, 2019",post,1147.0, 
2178338.0, jacquelinef143 Verified Whyhave1coverwhenyoucanalsohave2??     ,"JULY 9, 2019",post,1497.0, 
809742.0, jacquelinef143 Verified AlwaysbeenaCosmogirl💝💝     ,"JULY 8, 2019",post,3564.0,  @bazaarindia @shaanmu @edwardlalrempuia @thebadlydrawnboy
3818003.0, jacquelinef143 Verified Netflixandchill❤️ 🥰🥰 77w,"JULY 6, 2019",video,3435.0,  @greeshx 67w
605773.0, jacquelinef143 Verified Mrs.SerialKiller🖤🖤.     🖤🖤🖤 78w,"JULY 5, 2019",post,6198.0, 
497648.0," jacquelinef143 Verified EasterthetimewecelebrateGoodovercomingEvil...MayGodgivestrengthtoalltheaffectedfamiliesoftheSriLankabombingsonsuchanauspiciousday..MayGoodalwaysovercomeEvil,mayLovealwaysreignsupreme..completelyheartbrokenbythisandwhatishappeningtothisWorldofours.. 78w","JULY 5, 2019",post,3016.0, 
1385669.0, jacquelinef143 Verified NewYorkwithQueenP it’ssoamazingtowatchactorsliveclosesttoitspurestform!ThanksPC!!Team#prettywomanyouwereallamazing!!#mustsee#broadway#desigirl ❤️❤️ 79w,"JULY 5, 2019",video,15100.0,"  @bazaarindia @get_repost ・・・ Meet @(jacquelinef143 @(nonitakalra) Creative @(yurreipem) Fashion @(edwardlalrempuia) Dress, @(louisvuitton) Videographer: @(kettlelove) Photographer: @(thebadlydrawnboy) Consulting @(ravneetkaurr @(aniketgodbole) Makeup @(shaanmu) Makeup @(ramlalkumar) Hair @(hairstylist_madhav) Production: @(parulmenezes) Fashion @(shrutijoshi21) #bazaarindia"
3036709.0, jacquelinef143 Verified සාමයසතුටපිරිසුභනවවසරක්වේවාHappySinhalaandTamilnewyearallmySriLankanfriends💝💝💝 79w,"JULY 3, 2019",video,1650.0, 
918916.0, jacquelinef143 Verified Soexcitedtobepartofthe family!!Andcan’twaitforallthebigsurpriseswehavethisyearforallourmakeupbuffs!It’sgonnabeepic!!!❤️❤️❤️ 79w,"JULY 2, 2019",post,2370.0, 
2801029.0, jacquelinef143 Verified Whodiditbetter?HappyBdaymum ❤️ 80w,"JULY 1, 2019",video,7324.0,  @shaanmu 68w
717616.0, jacquelinef143 Verified 🌟 80w,"JUNE 30, 2019",post,1210.0, 
1136738.0, jacquelinef143 Verified BridesToday!  shoes      ,"JUNE 26, 2019",post,2285.0,  @buddhibatiks
1576602.0, jacquelinef143 Verified Habibti keepmakingSaudiproud💕andtheeversotalented onhairANDphotography!   mydreamteam💝💝#filmfareMiddleEast 81w,"JUNE 22, 2019",video,4457.0,  @amandacerny @sommerray
1411266.0, jacquelinef143 Verified FilmfareMiddleEast!Celebratingmy10yearsinBollywood!!  It’sbeenadream!!Workedwithoneofthemostinspiringteamsever!! 81w,"JUNE 21, 2019",video,1336.0,  @boat.nirvana @abhishek4reel 69w
1110254.0, jacquelinef143 Verified GQawards!🦋❄️      ,"JUNE 20, 2019",post,7935.0, 
692124.0, jacquelinef143 Verified FilmfareMiddleEast💕     ,"JUNE 16, 2019",post,4457.0, 
900896.0, jacquelinef143 Verified 🌈✈️💛#oman 81w,"JUNE 11, 2019",post,7935.0, 
1200361.0,  Ithinkit’sabouttimeyoucamevisitedmeinMumbai!!🦋 82w,"JUNE 9, 2019",post,1954.0, 
1077767.0, jacquelinef143 Verified Isitjustmeordidthefirstquarterof2019gobyreallyfast??HopemyinstaFamishappyandworkinghardfortheirgoals!!❤️🌈 82w,"JUNE 8, 2019",post,2894.0,  @rawcycled @rawpressery @rawcycle
1202370.0, jacquelinef143 Verified Behappy!!!Yourlifedependsonit💜🦋HappySundayall!!!#beunstoppable ,"JUNE 6, 2019",post,8656.0, 
1695478.0, jacquelinef143 Verified BettyandVeronica#hannahbanana#sisters💜 ,"MAY 30, 2019",post,4376.0, 
613285.0," jacquelinef143 Verified Youhavebeenthedreamteamtoworkwith,fullofpassionandloveforwhatwedo!!Thankyouformakingmyfirsteverbusinessventuresuchafulfillingone!Loveyouteam youguysaremygreenwarriorsfirstandforemost!Here’stomanymoreamazingdaysliketoday!#delhigetsraw🌈❤️🦋 83w","MAY 24, 2019",post,1598.0, 
1024814.0, jacquelinef143 Verified Didmyfirstmeditationclasstoday!Itwasdope!Thankyou   #yogananda❤️❤️ 83w,"MAY 23, 2019",post,3020.0,  @inherchair 73w
838991.0, jacquelinef143 Verified 🙏🏻 83w,"MAY 22, 2019",post,16400.0,  @patrickta @dennisleupold @chadwoodhair @paris_libby 73w
919477.0, jacquelinef143 Verified ShlokaandAkash💕💕 84w,"MAY 19, 2019",post,3785.0, 
1552368.0, jacquelinef143 Verified NeverhaveIbeensoinspiredbyaperson!! youmademestaywaypastmybedtimebutyou’reright..it’sonlysleepyaa!!#peptalkPC😂😍❤️thanks formakingmepartoftheimpromptugang! 84w,"MAY 14, 2019",video,6795.0,  @cosmoindia @nora1352 @taras84 @bbhiral @cstoledophoto @abhishek4reel 75w
703661.0, jacquelinef143 Verified Backatit 💪🏻 84w,"MAY 13, 2019",post,5960.0,  @lovecolorbar
5238801.0, jacquelinef143 Verified NewYorkby ❤️🌈🥰 85w,"MAY 12, 2019",video,5251.0,  @justf143 75w
1354430.0, jacquelinef143 Verified Mum’sneverletyoudown!!LoveyouMum🌈❤️🥰 85w,"MAY 12, 2019",post,1499.0, 
5999747.0," jacquelinef143 Verified Ifwedon’tsmile,ourfacebecomemonster youarethewisestpersonIknow❤️ 86w","MAY 10, 2019",video,5835.0,  @danielocicero
580171.0," jacquelinef143 Verified Ilikethatyou’rebroke, You’rebrokenlikeme..📸 💄❤️💋 ","MAY 9, 2019",post,3308.0,  @cosmoindia @taras84 @nora1352 @bbhiral @zunailimalik 75w
762683.0, jacquelinef143 Verified Phase2!!! thanksfortheamazingexperience!Whoknewdentalcarewassomuchfun(andsuperimportant!)Allsettoconquertheworldnow🤪🤘🏻 87w,"MAY 9, 2019",post,26200.0,  @taras84 @nora1352 @bbhiral @zunailimalik @cosmoindia 75w
1317926.0, jacquelinef143 Verified That'showiplugIntoNirvana🎧 Tell howyou#PlugIntoNirvanaandwinboAtGoodies!🎶 87w,"MAY 8, 2019",post,3298.0,  @nora1352 @chandiniw @inherchair @cstoledophoto @abhishek4reel 76w
616048.0," jacquelinef143 Verified #ekladkikodekhatohaisalaganeverhaveIcomeacrossamorebeautifulsoulthanher,myGeri!!Goodluck    🌸🌸🌸 90w","APRIL 26, 2019",post,3298.0,  @netflix
815375.0, jacquelinef143 Verified JacquelineLashby andmoi!!❤️💋🥰Outnow!!! 90w,"APRIL 24, 2019",post,3836.0,  @netflix_in @farahkhankunder @shirishkunder @srishtibehlarya @netflix
595136.0," jacquelinef143 Verified Dreamcometrue!!SoexcitedfortheJacquelineLash,loveyou 🌸🌸🌸 90w","APRIL 22, 2019",post,2970.0, 
920224.0," jacquelinef143 Verified Dreamcometrue!!SoexcitedfortheJacquelineLash,loveyou 🌸🌸🌸 90w","APRIL 16, 2019",post,2009.0,  @priyankachopra @orfeh
1067160.0, jacquelinef143 Verified Secretbehindmysmile!!! youalegend!!!🙌🏻😁💋 90w,"APRIL 15, 2019",post,2040.0, 
452298.0, jacquelinef143 Verified Splitchallenge 😖😫 91w,"APRIL 11, 2019",post,5406.0,  @lovecolorbar
2409559.0," jacquelinef143 Verified #Repost 😱IamSUPERexcitedtoannounceourfirstEVERproductcollab!💃🏻💃🏻💃🏻It’swiththestunning !!!Howgorgeousisshe?!!HereisalittlesneakpeakofourJacquelineLash,inspiredbythebeautifulBollywoodQUEEN Jacquelineisaclassicbeauty,superglamorousbutalsosonaturalandwewantedtobringthistolifeintheselashes! Launching29January😘Who’sexcited!💃🏻 91w","APRIL 7, 2019",video,3901.0,  @kimfernz77
1265799.0, jacquelinef143 Verified Dubai!!Peopleplacesthingstodo!Bestmemories!!      ❤️❤️❤️gonnabebackrealsoon!!! 91w,"APRIL 7, 2019",post,3785.0, 
1305714.0, jacquelinef143 Verified Happybdayyyyy 🤪🌈 92w,"APRIL 7, 2019",post,4540.0,  @nupurmehta18 @jade_bymk @louboutinworld sabooatajsk @rareheritage @jadaujewellerybyfalgunimehta @gehnajewellers1 bridestodayin errikosandreouphoto @shauryaathley @danielcbauer 80w
3112896.0, jacquelinef143 Verified Whichoneisbetter?Behonest! 🤪😂 93w,"APRIL 2, 2019",video,1329.0, 
958083.0, jacquelinef143 Verified FirstSundayof2019!ReflectingonallmyNewyearresolutions..Howiseveryoneelsedoing?? 93w,"MARCH 31, 2019",post,2316.0,  @nora1352 @cstoledophoto @yousef_aljasmi @chandiniw @abhishek4reel
4378425.0," jacquelinef143 Verified Inearlycancelledclasstoday,butIreasonednotto..atclass,whiledoingmyworkoutInearlycutitshortbutagainIreasonednotto..it’sallinyourhead,bethebossofyourownmindandruleyourlife#strongissexy  ","MARCH 31, 2019",video,6912.0, 
1525175.0, jacquelinef143 Verified Soblessedtoringinthis2019withmyfamfam!!!Loveyouguys!!!!#mydubai❤️ 94w,"MARCH 30, 2019",post,2514.0,  @vardannayak @chandiniw @bbhiral @kadamajay @styledbystaceycardoz @raisavanessa 81w
906147.0,  yousureknowhowtospoilus!!Lovefrommyfamfam!!!#mydubai❤️❤️❤️  #dubaishoppingfestival#famfam  ,"MARCH 30, 2019",post,2048.0,  @nora1352 @chandiniw @pause_world @yousef_aljasmi @abhishek4reel 81w
918174.0, jacquelinef143 Verified DubaihereIcome!!❤️❤️ 94w,"MARCH 30, 2019",post,2927.0,  @filmfare
1484504.0, jacquelinef143 Verified Birthdaybumps!!!  #alvirakhanagnihotri❤️❤️#favs 94w,"MARCH 29, 2019",post,8320.0, 
1212871.0,  youaremyfavsandyouknowit!💗sohappytobepartofyournewcampaign🌸🌸      #bollywood#nyc#newyork#andaz#skyline#couture#hautecouture#indiancouture#embellished#gown#lehenga#style#beauty#fashion#design#international#thepeacockmagazine 95w,"MARCH 26, 2019",post,2048.0,  @jacquelinef143 Verified amandacerny
1197236.0, jacquelinef143 Verified MerryChristmasEveryone🎄🎄🎄myfavoritetimeoftheyear❤️themoreyougivethemoreyoureceive..spreadlovealways❤️❤️❤️ 95w,"MARCH 25, 2019",post,2927.0, 
669849.0, jacquelinef143 Verified Countingmyblessings❤️🎄🌈#christmastime 95w,"MARCH 24, 2019",post,8320.0,  @feminaindia 82w
1152198.0, jacquelinef143 Verified AreyouallasexcitedaboutChristmasasIam?!Here’sTheBodyShopSecretSantatomakeyourcelebrationsevenmoregorgeous🌸🌸Tellmeinthecommentsbelowusing#TBSSecretSantawhyIshouldbeyourSecretSantathisChristmasandgetachancetowinagorgeousTheBodyShophamper💗💗💗💗 95w,"MARCH 23, 2019",post,4490.0, 
834103.0, jacquelinef143 Verified 🌸💗    💗🌸 96w,"MARCH 20, 2019",post,10200.0,  @hannahstjames_ 82w
578879.0, jacquelinef143 Verified DatenightwithmyRi ‘whoruntheworld??’    ❤️❤️❤️ 96w,"MARCH 19, 2019",post,3293.0,  @rawpressery
606531.0, jacquelinef143 Verified 🌈    #udaipurlove 97w,"MARCH 17, 2019",post,4333.0,  @mumbaiananda @narayanishurjo108 @toranjkayvon
514752.0, jacquelinef143 Verified Whenyoutryingtogetworkdonebutyoucan’tgetthissongoutofyourhead!!!       #lamborghini 97w,"MARCH 16, 2019",post,1420.0, 
770351.0, jacquelinef143 Verified ❤️❤️#deepveer#shaadi❤️❤️  #couplegoals❤️❤️❤️ 98w,"MARCH 15, 2019",post,5463.0, 
1237323.0, jacquelinef143 Verified ❤️❤️#deepveer#shaadi❤️❤️  #couplegoals❤️❤️❤️ 98w,"MARCH 12, 2019",post,2302.0, 
1002571.0, jacquelinef143 Verified ⭐️GopiKrishnaJi 98w,"MARCH 11, 2019",post,4004.0,  @priyankachopra @rohiniyer
671678.0, jacquelinef143 Verified Dancingin 🌈💗🌸🌈🌈 99w,"MARCH 9, 2019",post,4056.0,  @cindy_jourdain
867631.0, jacquelinef143 Verified MyfirsteverLuxaward😁#luxgoldenroseawards🌸🌸🌸👗:   ,"MARCH 5, 2019",post,2107.0,  @hungvanngo
809833.0, jacquelinef143 Verified ⭐️HappyDiwali⭐️ 101w,"MARCH 4, 2019",post,2858.0, 
1034136.0," jacquelinef143 Verified Employer:So,whatareyourskills??Me:👀💋💪🏻❤️☯️💗🌈💃🏻 #magicmoments✨ ","FEBRUARY 26, 2019",video,7064.0,  @ka.09g4_stay_awake
1325893.0, jacquelinef143 Verified Congratulations forthelaunchofyour200thandthelargestStoreinIndia!!Iabsolutelylovedthecollection❤️#SkechersIndia 103w,"FEBRUARY 20, 2019",post,11000.0,  @rahuljhangiani @inherchair 86w
2731328.0," jacquelinef143 Verified Thisisforthe22.4millionofyourightherewithme..It’sbeenawhilesinceIcelebratedyouandwhatyoumeantome.Youhavebeenwithmethroughthegoodandthebadandyou’vestuckaroundthroughitall.ThatmakesyouFAMILY.IhopeI’malwaystheretomakeyousmileandgiveyouhopewheneveryouneedit..here’stomakingourfamilyoneof‘respect’and‘loyalty’andgrowingtillwereachthestars⭐️lovealways,JacquelineFernandez 103w","FEBRUARY 19, 2019",video,2858.0,  @doctorapa
2621659.0, jacquelinef143 Verified Lettheshowsbegin!It’s time❤️❤️ 103w,"FEBRUARY 13, 2019",video,7064.0,  @boAt.nirvana
1620558.0,  whatabeautifulcollectionandcongratsontonightitwastrulymagical❤️❤️ 104w,"FEBRUARY 9, 2019",post,11000.0,  @shaanmu @rjanahavi
1729659.0," jacquelinef143 Verified Myfirsttimeat  wasanoverwhelmingexperiencethatinspiredmetohavecourageinthisworldwherethereissomuchinjusticeandpainandrageandtoalsorememberthereisalwayshope..mydelegatewasYasminMjalliiwhoruns asociallyconsciousbrandthatdoesamazingworktowardswomenempowermentinPalestine❤️itwastrulyanhonortosharethestagewiththeseyoungleaderswhoarebringingaboutchangeforabettertomorrow,Iwassohumbledtobeintheirpresence🌈thankyou thislessoningivingbackwaslifechanging..   ❤️❤️ 104w","JANUARY 31, 2019",post,2468.0,  @jacquelinef143 Verified dabbooratnani
1193222.0, jacquelinef143 Verified Whoruntheworld? 106w,"JANUARY 30, 2019",post,3423.0,  @sonamkapoor @anilskapoor @rajkummar_rao @iamjuhichawla
1105046.0, jacquelinef143 Verified Thankyou tobeamongthesevisionariesissuchanhonour!🌈 106w,"JANUARY 29, 2019",post,3131.0,  @hudabeauty
279843.0, jacquelinef143 Verified Sothisismy hostessSusan!!Andherewearecheckingoutourfav#jonesonthirdinourneighborhood#homeawayfromhome#ad 106w,"JANUARY 29, 2019",post,3112.0,  @hudabeauty
1036032.0, jacquelinef143 Verified TakemebacktoJudwaa2days!Missthatwholeteamsomuch!!!#daviddhawan  #farhadsamji     #1yearjudwaa2 107w,"JANUARY 28, 2019",post,1409.0,  @doctorapa
1372000.0, jacquelinef143 Verified Justme..andmy andmysailorhatand anda‘dip’signandpeoplepassingmeincarsmakingfunnycommentsoutloud..that’sall..okI’llstopnow🤦🏻‍♀️ 108w,"JANUARY 27, 2019",post,1864.0, 
979635.0," jacquelinef143 Verified WhenLAsunisup,lightisgoodandMelrosegraffitiisyourbackdrop,youdoaphotoshoot!Thanks nextweekwesurf!! ","JANUARY 22, 2019",post,6971.0,  @kuldeepshashi
1588627.0, jacquelinef143 Verified Welcometomysecretgarden🌸🌸#homeawayfromhome #ad#lalaland 109w,"JANUARY 20, 2019",video,1991.0,  @hudabeauty ・・・ OMG @jacquelinef143 @jacquelinef143
1129837.0, jacquelinef143 Verified Weareconvincedwehavebeenseparatedat 🌸 ,"JANUARY 20, 2019",post,5952.0,  @dubaiframe @laperledxb @zeenatjaffer.official @citywalkdubai @dsfsocial @visit.dubai
1329163.0, jacquelinef143 Verified 🖤🖤Pick1🖤🖤 ,"JANUARY 16, 2019",post,2430.0,  @sidmalhotra
9453095.0, jacquelinef143 Verified Loveconquersall❤️💛💚💙 110w,"JANUARY 12, 2019",video,5908.0,"  @SkechersIndia, @SkechersIndia @abhishek4reel 92w"
1625194.0, jacquelinef143 Verified GoodMorningLA!Steppingoutofmycutelittle asI’mfinallyoverthejetlag!💋💋#liplineronpoint 111w,"JANUARY 8, 2019",post,10600.0,  @greeshx
2383497.0," jacquelinef143 Verified My team!Wespendhoursinmeetingsandmakeamessintheoffice!Loveyouguys,can’twaitforthenextcollection💗💗💗#fun#fashion#fitness 111w","JANUARY 6, 2019",post,5425.0, 
2956714.0, jacquelinef143 Verified It’sa kindaday!!#loveyourtresses❤️ 112w,"JANUARY 4, 2019",video,10600.0,  @justf143 @cindy_jourdain 93w
1504241.0, jacquelinef143 Verified Mine 112w,"JANUARY 1, 2019",post,5425.0, 
1315415.0, jacquelinef143 Verified 💙 113w,"DECEMBER 31, 2018",post,4594.0,  @jacquelinef143 Verified dsfsocial @harveynicholsdubai @malloftheemirates @therollingprodigy @abhishek4reel 94w
1670447.0, jacquelinef143 Verified Boathead💗onvacay ,"DECEMBER 29, 2018",post,7937.0, 
1086337.0, jacquelinef143 Verified Beautifulfromeverycorner🌸🌸Positano 114w,"DECEMBER 27, 2018",post,3036.0,  @beingsalmankhan @ashley_rebello
1522273.0, jacquelinef143 Verified ExploredthestreetsofPositanoandfoundachurch💗🌸 114w,"DECEMBER 26, 2018",post,5298.0,  @jacquelinef143 Verified falgunishanepeacockindia @vikrampathak @shaanmu newheartnyc brittanwhite @andaz5th @rishiv falgunipeacock @shanepeacock @thepeacockmagazine_ #falgunishanepeacock
1334456.0, jacquelinef143 Verified Madeitanotheryear💗savingalltheloveandwishesinmylockettorememberhowblessedIfeelrightnow!!🌸🌸 114w,"DECEMBER 25, 2018",post,3154.0, 
1568947.0, jacquelinef143 Verified Runningoffthegelatoandpizzafromlastnight!!#napleswithmy#geripoo ,"DECEMBER 24, 2018",post,2867.0, 
2723780.0, jacquelinef143 Verified Lonelinessisasignyouareindesperateneedofyourself..mercibeaucoupParisetaurevoir💋 115w,"DECEMBER 23, 2018",video,1984.0, 
898516.0, jacquelinef143 Verified Mytypeofbarre🌷🌸#paris ,"DECEMBER 17, 2018",post,3299.0,  @shaanmu chandiniw @nikitaletitia 📷: @kadamajay 🎥: @abhishek4reel 👗: @esterabnerofficial 96w
1031687.0,  inParis!Oui!💗 115w,"DECEMBER 17, 2018",post,1779.0,  @falgunishanepeacockindia @sanjayshettyofficial @shaanmu @chandiniw @shaikhhamza_photography @abhishek4reel 96w
966058.0, jacquelinef143 Verified ❤️ 115w,"DECEMBER 13, 2018",post,2818.0,  @anamikakhanna.in @shaanmu @chandiniw @shaikhhamza_photography
947689.0,  Allthebestforyourcollaborationwith today!!Skyisthelimitforyouboy❤️❤️here’s2ofmyfavlooksofyoursfromthe#dabangg#worldtour💋   ,"DECEMBER 12, 2018",post,2182.0,  @rheakapoor @ulyanasergeenko @chandiniw @shaanmu @behalsahil
1226066.0, jacquelinef143 Verified ‘Idon’tbelieveinluck’honesthardworkistheonlyway..    💋💋💋 117w,"DECEMBER 11, 2018",post,6045.0,  @abujanisandeepkhosla @chandiniw @shaanmu @behalsahil
9895621.0, jacquelinef143 Verified 💙missedyoutoolittleguy💙tagsomeoneyoumiss💙💙 117w,"DECEMBER 10, 2018",video,4818.0,  @indiatiktok @shaziasamji @piyush_bhagat @shaanmu @greeshx @abhishek4reel @shaikhhamza_photography
970169.0, jacquelinef143 Verified Thankyouallforbeingsuchamazingcustomersandmakingthisdaysosospecial!!!Thankyouteam fortrulybeingadreamtoworkwithandcarryingoutourvisionsobeautifully💗💗here’stobeingFunFitandFashionablealways💕 118w,"DECEMBER 4, 2018",post,1114.0,  @ranveersingh @deepikapadukone
456807.0," jacquelinef143 Verified #Repost arereadytoflooryouwithsomegreatoutfitstomakeyourworkoutfun!TAGthatoneFRIENDwhomakeseverythingFUN!Formoredetails,clickthelinkinourbio💪🏻#1DayToGo#JustF #Fun#Fitness#Fashion#Activewear#Athleisure#ComingSoon 118w","DECEMBER 3, 2018",post,2601.0, 
