likes,comments
2m,"1,618"
819k,"2,113"
319k,956
923k,"2,511"
1.5m,"2,445"
1.4m,"4,280"
1.3m,"6,145"
680k,"1,230"
1.5m,"9,401"
936k,"4,000"
1.8m,11.4k
1m,"4,100"
1.9m,"8,098"
695k,"3,201"
730k,"3,412"
1.2m,"6,038"
1.4m,"7,051"
905k,"3,688"
1.5m,"9,783"
1.1m,"4,786"
1.5m,"9,284"
1.2m,"5,234"
1m,"4,726"
418k,937
1.5m,"6,396"
1.2m,"6,564"
1.1m,"6,114"
1.4m,"8,058"
868k,"2,619"
1.6m,15.2k
1.6m,"1,573"
894k,"3,894"
1.2m,"7,341"
345k,"1,419"
1.1m,"2,822"
852k,"2,358"
1.4m,"7,700"
2.2m,15.5k
1m,"4,104"
1m,874
2m,"1,385"
2.8m,"6,925"
5.3m,12.2k
2.1m,14k
1.7m,11k
1.3m,10k
1.7m,"6,014"
1m,"5,495"
1.2m,"1,057"
1.4m,11.4k
893k,744
1m,"6,055"
4.7m,"4,990"
1.4m,"1,522"
947k,"4,123"
761k,"1,909"
877k,"3,312"
1.8m,16.9k
1.2m,"1,466"
942k,"5,803"
1.3m,"7,232"
1.1m,"6,245"
1.1m,"1,148"
1.6m,15k
944k,"5,016"
754k,"1,803"
1.6m,783
957k,"4,427"
751k,"2,712"
1.5m,"1,112"
801k,880
868k,"3,577"
1.2m,"6,663"
246k,853
1.2m,"3,551"
5.1m,"7,142"
933k,"2,986"
1m,"5,154"
834k,902
685k,"2,864"
1.1m,"1,207"
1.3m,"3,696"
1m,"3,582"
988k,990
1.2m,"3,842"
645k,"1,135"
1.4m,"1,835"
1.6m,16.3k
944k,"1,062"
7.6m,18.6k
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
1m,"3,564"
2.2m,"7,543"
3m,"2,425"
1.2m,"3,710"
1.2m,"3,899"
1.5m,"2,982"
4m,12.6k
1.4m,"9,280"
883k,"2,882"
591k,"2,123"
1m,"4,665"
4.6m,"6,709"
3.5m,"4,686"
1.6m,"4,607"
1.9m,"8,424"
1.4m,"6,943"
1m,"7,283"
645k,"3,017"
566k,"1,846"
4.1m,"3,758"
1.4m,"4,872"
541k,"3,565"
478k,"1,613"
447k,"1,515"
405k,953
491k,"1,012"
486k,"2,055"
1.9m,925
1m,"3,757"
386k,"1,359"
535k,"1,718"
284k,660
1.5m,"6,899"
439k,"1,455"
778k,"2,525"
427k,959
599k,"2,085"
3.5m,"3,438"
1m,"2,826"
