likes,comments
1m,"4,009"
1.4m,"4,547"
1.2m,"3,457"
1.4m,"6,449"
1m,"3,322"
1.9m,"8,776"
1.1m,"4,439"
1m,"3,322"
1.9m,"8,776"
1.1m,"4,439"
1.1m,"5,081"
847k,"3,224"
1.3m,"5,330"
880k,"5,740"
1.3m,"8,434"
1m,"2,959"
1.6m,"4,447"
1m,"4,186"
1.6m,"8,916"
1.6m,"6,274"
2.5m,"9,357"
3.9m,"2,951"
1.1m,"3,174"
3.2m,"4,157"
4m,52.4k
1.1m,"4,058"
1.4m,"5,262"
819k,"2,120"
1.1m,"4,058"
1.4m,"5,262"
819k,"2,120"
1.2m,"4,430"
1.9m,"7,221"
751k,"4,428"
1.1m,"3,803"
892k,"3,029"
1m,"4,267"
671k,"2,334"
1m,"6,068"
1.1m,"4,974"
1.5m,"5,581"
1.3m,"8,090"
2.4m,17.1k
1.8m,"9,436"
1.1m,"5,739"
1.8m,"9,441"
1m,10.6k
1.4m,"5,299"
1m,"3,290"
1m,10.6k
1.4m,"5,299"
1m,"3,290"
974k,"3,133"
1.2m,"4,149"
1.3m,"3,828"
1.3m,"5,480"
1m,"2,356"
1.1m,"2,088"
1.2m,"3,960"
1m,"2,541"
1.5m,"3,918"
1m,"3,070"
1.9m,"7,575"
1.1m,"2,532"
953k,"2,150"
2.9m,22.7k
1.5m,"7,561"
1.4m,"3,563"
3m,18.1k
3m,"9,518"
1.4m,"3,563"
3m,18.1k
3m,"9,518"
1.4m,"3,603"
1.8m,18.1k
1.4m,"4,233"
1.4m,"4,775"
920k,"2,762"
2.2m,"7,265"
1.7m,"2,675"
1.3m,"3,623"
1.2m,"2,958"
937k,"2,577"
958k,"4,037"
2m,"9,117"
1.1m,"3,407"
3.5m,"2,166"
1.8m,"4,438"
1.6m,"4,562"
2m,"5,329"
1.7m,"3,990"
1.6m,"4,562"
2m,"5,329"
1.7m,"3,990"
1.5m,"3,158"
886k,"2,483"
1.6m,"3,628"
1.3m,"3,699"
3.2m,15.3k
2.5m,"9,448"
3.7m,24.4k
2.3m,11.8k
1.8m,"5,162"
3.3m,13.1k
615k,"3,913"
1.8m,"4,521"
1.7m,"9,078"
1m,"2,190"
1.4m,"3,911"
1.6m,"4,170"
1.2m,"4,188"
1.4m,"8,329"
1.6m,"4,170"
1.2m,"4,188"
1.4m,"8,329"
1.1m,"3,861"
1.3m,"4,520"
1m,"2,663"
748k,"1,661"
2.3m,"6,468"
1.9m,"5,355"
1.3m,"4,837"
1.1m,"3,966"
6.3m,"4,696"
2.3m,11.5k
1.2m,"3,496"
1.5m,"6,579"
1.5m,"3,456"
2.3m,"9,792"
1.2m,"3,767"
1.3m,"3,734"
1.3m,"3,546"
1.4m,"5,553"
1.4m,"3,961"
1.4m,"5,371"
2.1m,"7,474"
1.4m,"3,961"
1.4m,"5,371"
2.1m,"7,474"
966k,"1,743"
3.1m,19.9k
1.1m,"4,594"
1.8m,"5,910"
1m,"3,031"
1.2m,"5,421"
823k,"1,497"
2.1m,"8,736"
1.7m,"6,634"
1m,"2,633"
716k,"4,102"
1.8m,"1,771"
4.9m,"3,208"
1.9m,"5,780"
1.7m,"7,258"
1.3m,"3,494"
1.8m,"7,161"
1.8m,"5,140"
1.3m,"3,494"
1.8m,"7,161"
1.8m,"5,140"
1.5m,"3,941"
2.2m,"6,776"
1.3m,"4,653"
2.5m,23.3k
1.9m,"7,320"
841k,"1,799"
1.2m,"3,655"
1.6m,"4,670"
1.6m,"4,985"
3.5m,"5,144"
1.4m,"3,522"
1.2m,"3,887"
1.8m,"5,968"
9.5m,11.8k
2.3m,"7,647"
1.6m,"5,781"
1.3m,"4,945"
1.3m,"3,228"
1.6m,"5,781"
1.3m,"4,945"
1.3m,"3,228"
1.6m,"5,337"
2.8m,13.2k
2m,"5,584"
16.3m,10.8k
1.5m,"5,750"
5.7m,"3,013"
2.4m,13.4k
810k,"3,604"
1.7m,"4,413"
1.4m,"2,805"
1.4m,"4,484"
2.2m,13.6k
1.5m,"7,774"
1.5m,"7,536"
1.6m,"5,524"
2m,"7,184"
2m,"9,008"
1.8m,"7,276"
2m,"7,184"
2m,"9,008"
1.8m,"7,276"
1.2m,"2,991"
1.5m,13.8k
1.5m,"4,518"
1.5m,"4,644"
1.3m,"3,973"
1.4m,"5,304"
1.6m,"7,969"
1m,"3,071"
1.9m,"7,955"
1.3m,"4,541"
3.8m,"3,445"
1.8m,"5,519"
2.4m,"7,789"
1.7m,"7,191"
1.7m,"6,232"
2.3m,12k
2.1m,"4,955"
1.2m,"3,348"
2.3m,12k
2.1m,"4,955"
1.2m,"3,348"
1.2m,"3,278"
1.6m,"4,234"
348k,"1,485"
1.3m,"4,156"
1.9m,10k
1.3m,"4,233"
3m,15.9k
1.1m,"3,110"
1.6m,"8,968"
2.4m,11.9k
2.5m,12.8k
2.3m,13.6k
2.8m,16.6k
2.8m,19k
2.6m,19.5k
3.2m,27.4k
2.6m,10.1k
4.9m,"5,455"
3.2m,27.4k
2.6m,10.1k
4.9m,"5,455"
2.8m,15.9k
3.6m,30.8k
3.3m,19.4k
4.9m,79.4k
1.9m,18.5k
2.2m,19.1k
2m,14.2k
2.5m,44k
1.6m,15.8k
2.3m,27.5k
1.1m,"7,494"
4m,"6,654"
2.6m,57.4k
828k,"8,331"
544k,"1,106"
1.3m,"8,518"
533k,"3,165"
621k,"1,837"
1.3m,"8,518"
533k,"3,165"
621k,"1,837"
788k,"2,521"
988k,"6,814"
523k,"1,316"
873k,"2,830"
510k,891
1.2m,382
497k,"1,597"
909k,"1,768"
798k,"1,665"
861k,"3,152"
548k,"1,027"
443k,748
681k,"2,034"
478k,"1,131"
396k,627
432k,661
659k,"2,136"
873k,"2,272"
432k,661
659k,"2,136"
873k,"2,272"
2.5m,"1,043"
619k,"1,803"
239k,290
