likes,comments
1.8m,"9,862"
1.4m,"3,568"
1.3m,"3,149"
862k,"2,050"
2.1m,14k
1.2m,"1,345"
624k,"1,631"
561k,"1,340"
1.2m,"7,470"
624k,"1,631"
561k,"1,340"
1.2m,"7,470"
455k,913
504k,"1,091"
582k,"1,762"
1.2m,"4,671"
907k,"3,098"
877k,"2,862"
1.8m,"1,311"
2.8m,"2,242"
3.3m,"4,012"
2.2m,11.6k
1.4m,"3,479"
1.5m,"4,753"
687k,"1,701"
1.3m,"2,570"
1.2m,"2,949"
2.1m,11.6k
1.9m,"8,610"
767k,"2,932"
2.1m,11.6k
1.9m,"8,610"
767k,"2,932"
1m,"3,695"
929k,"2,872"
1.2m,"4,630"
1.2m,"6,622"
977k,"3,601"
1.3m,"5,893"
1m,"4,587"
997k,"2,100"
1.1m,"4,477"
901k,"2,908"
1m,"4,393"
1.1m,"4,949"
1m,"3,981"
1.5m,"6,492"
973k,"2,939"
1.1m,"3,821"
943k,"3,196"
1.2m,"5,488"
1.1m,"3,821"
943k,"3,196"
1.2m,"5,488"
629k,"1,658"
860k,"3,087"
1.2m,"5,672"
1.4m,"8,444"
1.1m,"4,907"
1.2m,"5,929"
1.4m,"6,515"
1.3m,"4,583"
1.5m,"5,635"
1.7m,"5,229"
1.6m,"5,834"
1.3m,"3,816"
1m,"4,733"
1.2m,"5,790"
1.3m,"2,903"
1.5m,"5,700"
3.4m,"2,244"
598k,"1,413"
1.5m,"5,700"
3.4m,"2,244"
598k,"1,413"
2.3m,10.9k
1.7m,"4,776"
3.2m,"2,895"
1.7m,"7,739"
2.1m,"9,659"
3m,"1,455"
1m,"2,845"
2.6m,"2,692"
2.7m,10.3k
936k,"2,114"
930k,"1,627"
639k,"1,748"
1.6m,"8,317"
1.3m,"7,320"
886k,"3,522"
1.2m,"5,558"
1.1m,"4,742"
1m,"4,307"
1.1m,"2,927"
1m,"2,540"
867k,"3,684"
1.1m,"2,927"
1m,"2,540"
867k,"3,684"
765k,"2,004"
1.4m,"9,842"
1.2m,"6,058"
990k,"4,463"
464k,"2,287"
1.2m,"5,768"
1.2m,"3,718"
1.7m,"9,363"
1.2m,"3,177"
844k,"2,867"
926k,"1,869"
1.1m,"6,702"
296k,"1,474"
345k,842
846k,"1,002"
1.6m,"8,426"
1m,"5,327"
1.4m,"6,671"
1.6m,"8,426"
1m,"5,327"
1.4m,"6,671"
1m,"2,703"
1.2m,"2,350"
1.5m,"6,569"
1.8m,"7,118"
1.3m,"4,549"
1.1m,"3,931"
952k,"5,980"
441k,"1,331"
1.2m,"5,138"
199k,582
1.2m,"4,836"
1.9m,"9,237"
1.4m,"7,926"
2m,18.2k
1m,"3,362"
1.4m,"4,754"
1.2m,"3,792"
936k,"2,356"
1.4m,"4,754"
1.2m,"3,792"
936k,"2,356"
2.7m,"2,316"
970k,"2,476"
1m,"2,968"
887k,"3,625"
803k,"1,912"
1.7m,"6,653"
1m,"4,282"
1.3m,"4,660"
756k,"5,372"
486k,"1,162"
728k,"2,149"
772k,"1,340"
315k,771
1.2m,"4,709"
1.4m,"4,756"
1m,"5,580"
985k,"4,088"
2.1m,"5,584"
1m,"5,580"
985k,"4,088"
2.1m,"5,584"
1m,"2,862"
573k,"1,386"
1.1m,"7,574"
523k,"2,438"
1.1m,"5,389"
1m,"2,941"
1.2m,"6,617"
1.1m,"3,346"
453k,"1,507"
916k,"2,886"
943k,"2,530"
1m,"4,046"
1.1m,"5,062"
1.1m,"4,013"
968k,"2,716"
863k,"2,592"
1.4m,"6,968"
1.2m,"4,473"
863k,"2,592"
1.4m,"6,968"
1.2m,"4,473"
1m,"3,939"
1.5m,12k
993k,"3,654"
1.2m,"4,690"
1.3m,"6,211"
1.3m,"1,776"
878k,"4,282"
1.2m,"4,028"
1.2m,"4,315"
1.2m,"5,755"
1.7m,11.1k
1.1m,"3,797"
1.3m,"7,311"
547k,"2,914"
302k,"1,149"
1.3m,"3,653"
1m,"4,514"
1m,"2,386"
1.3m,"3,653"
1m,"4,514"
1m,"2,386"
2m,14.8k
977k,"2,684"
1.2m,"5,286"
1.1m,"5,721"
1.1m,"3,893"
1.2m,"6,982"
1.4m,"7,290"
