likes,comments
1.1m,"7,435"
840k,19.2k
665k,"2,922"
838k,"5,133"
881k,25.1k
703k,"3,029"
656k,"1,877"
831k,"4,525"
1.1m,16.5k
656k,"1,877"
831k,"4,525"
1.1m,16.5k
702k,"3,317"
815k,"3,010"
1.2m,"9,264"
800k,"9,415"
605k,"3,288"
678k,"4,529"
618k,"6,221"
4.6m,10.1k
685k,"6,606"
697k,"3,243"
686k,"6,302"
581k,"2,346"
785k,"4,159"
543k,"2,171"
736k,10.2k
527k,"2,190"
586k,"2,868"
584k,"2,446"
527k,"2,190"
586k,"2,868"
584k,"2,446"
469k,"1,446"
610k,"2,949"
491k,"1,724"
607k,"2,987"
623k,"3,303"
719k,"5,591"
519k,"1,786"
533k,"2,883"
536k,"2,278"
467k,"1,494"
2.8m,"2,136"
459k,"1,777"
580k,"3,273"
625k,"8,213"
525k,"2,371"
539k,"2,846"
418k,"1,748"
635k,"5,132"
539k,"2,846"
418k,"1,748"
635k,"5,132"
572k,"3,012"
620k,12.2k
536k,"7,104"
507k,"1,641"
456k,"1,834"
701k,"5,342"
447k,"1,703"
495k,"2,949"
7.5m,"5,341"
427k,"1,484"
503k,"2,416"
436k,"2,988"
543k,"9,707"
479k,"4,560"
415k,"4,650"
511k,"4,764"
437k,"1,764"
542k,"3,515"
511k,"4,764"
437k,"1,764"
542k,"3,515"
404k,"5,835"
445k,"2,711"
417k,"9,863"
510k,"2,032"
415k,"2,944"
462k,"2,225"
447k,"1,842"
413k,"1,316"
513k,"2,789"
398k,"1,054"
482k,"1,733"
412k,"1,694"
502k,"2,362"
558k,"3,151"
494k,"1,924"
427k,"1,400"
407k,"1,912"
403k,"1,408"
427k,"1,400"
407k,"1,912"
403k,"1,408"
449k,"1,741"
402k,"1,242"
498k,"2,724"
393k,"1,199"
486k,"2,280"
2.1m,"2,822"
,0
1.4m,"1,809"
432k,"1,521"
1.5m,"2,554"
444k,"1,681"
429k,"1,264"
491k,"2,919"
386k,"2,172"
409k,"1,251"
429k,"1,572"
451k,"1,932"
459k,"2,255"
429k,"1,572"
451k,"1,932"
459k,"2,255"
488k,"4,734"
435k,"1,739"
4.2m,"2,099"
2.7m,"1,581"
419k,"1,450"
2.9m,"2,902"
463k,"1,691"
427k,"1,535"
480k,"2,128"
502k,"2,278"
457k,"1,567"
624k,"2,894"
489k,"3,658"
468k,"1,618"
570k,"2,306"
512k,"1,974"
3.5m,"2,533"
565k,"2,218"
512k,"1,974"
3.5m,"2,533"
565k,"2,218"
1.8m,"1,634"
574k,"3,473"
4.1m,"3,516"
584k,"2,688"
642k,"4,223"
717k,"4,109"
424k,"4,695"
289k,"4,291"
,0
424k,"4,695"
289k,"4,291"
,0
424k,"4,695"
289k,"4,291"
,0
424k,"4,695"
289k,"4,291"
,0
424k,"4,695"
289k,"4,291"
,0
424k,"4,695"
289k,"4,291"
,0
424k,"4,695"
289k,"4,291"
,0
424k,"4,695"
289k,"4,291"
,0
424k,"4,695"
289k,"4,291"
,0
424k,"4,695"
289k,"4,291"
,0
424k,"4,695"
289k,"4,291"
,0
424k,"4,695"
289k,"4,291"
,0
424k,"4,695"
289k,"4,291"
,0
424k,"4,695"
289k,"4,291"
,0
424k,"4,695"
289k,"4,291"
,0
424k,"4,695"
289k,"4,291"
,0
424k,"4,695"
289k,"4,291"
,0
424k,"4,695"
289k,"4,291"
,0
424k,"4,695"
289k,"4,291"
,0
424k,"4,695"
289k,"4,291"
,0
424k,"4,695"
289k,"4,291"
,0
424k,"4,695"
289k,"4,291"
,0
424k,"4,695"
289k,"4,291"
,0
424k,"4,695"
289k,"4,291"
,0
424k,"4,695"
289k,"4,291"
,0
424k,"4,695"
289k,"4,291"
,0
424k,"4,695"
289k,"4,291"
,0
424k,"4,695"
289k,"4,291"
,0
424k,"4,695"
289k,"4,291"
,0
424k,"4,695"
289k,"4,291"
,0
424k,"4,695"
289k,"4,291"
,0
424k,"4,695"
289k,"4,291"
,0
424k,"4,695"
289k,"4,291"
,0
424k,"4,695"
