likes,comments
710k,"4,444"
974k,"6,178"
647k,"3,873"
633k,"2,240"
574k,"2,251"
647k,"3,873"
633k,"2,240"
574k,"2,251"
342k,958
521k,"1,627"
415k,"1,133"
458k,"2,528"
410k,"1,337"
682k,"3,999"
708k,"4,524"
1.1m,"9,141"
680k,"3,282"
483k,"1,453"
863k,"3,494"
567k,"2,461"
