likes,comments
808k,"3,951"
3.2m,"7,010"
1.6m,23.9k
414k,"2,685"
1.2m,"5,465"
343k,"1,631"
1.3m,10.4k
1.2m,"2,348"
1.2m,"2,605"
980k,"4,514"
1.1m,"8,327"
2.3m,"5,555"
1.6m,"3,947"
2m,"6,194"
1m,"5,845"
1m,"1,543"
1.6m,"2,552"
347k,"2,009"
399k,"2,517"
1m,"1,851"
1.5m,14.5k
357k,"1,180"
1.8m,13.7k
2.2m,"2,179"
799k,"3,302"
1.3m,10.6k
587k,"3,463"
410k,"2,262"
3.8m,16.1k
5.8m,10.5k
1.3m,"1,999"
964k,"1,408"
621k,"2,454"
1.9m,"7,263"
432k,"2,608"
1m,"7,599"
1.2m,10.6k
3.7m,"6,029"
1.7m,15.1k
1.8m,"1,520"
548k,"2,241"
2.4m,"6,378"
1.3m,13.8k
1.3m,"1,414"
1.2m,"2,444"
872k,"7,082"
284k,"1,381"
421k,"1,999"
417k,"1,951"
858k,"1,701"
788k,"1,788"
1m,14.5k
857k,"4,649"
439k,"2,445"
476k,"4,177"
1.7m,"4,088"
576k,"3,741"
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
860k,"5,974"
575k,"2,783"
2.4m,"6,129"
1.6m,"3,041"
961k,"5,034"
1m,"6,850"
800k,"6,566"
945k,"5,798"
606k,"2,081"
605k,"3,917"
870k,10k
1.6m,"2,689"
865k,"7,774"
1.8m,"6,225"
843k,"4,127"
1.8m,"2,324"
3m,"6,355"
1.1m,"2,082"
1.1m,10.4k
667k,"4,693"
671k,"4,510"
1.5m,"4,083"
1.8m,48.4k
1.9m,14.4k
1.6m,"5,043"
1m,"8,980"
748k,"2,995"
571k,"2,274"
610k,"2,490"
684k,"2,804"
1.8m,"2,594"
723k,"3,670"
710k,"3,544"
1.2m,17.6k
1.2m,"3,895"
857k,"7,012"
528k,"3,561"
1.3m,"5,249"
1.1m,"3,627"
904k,"2,303"
1m,"5,484"
850k,"3,818"
459k,"3,225"
452k,"5,004"
891k,"3,216"
3.7m,"4,911"
2.9m,"6,736"
414k,"2,430"
376k,"4,559"
604k,"4,058"
702k,"7,803"
611k,"5,266"
352k,"3,282"
875k,"9,285"
445k,"2,463"
866k,"1,983"
1.2m,"1,284"
1.2m,"2,801"
473k,"2,823"
458k,13k
547k,19.1k
4.5m,"9,691"
2.1m,"4,431"
330k,"2,516"
1.7m,"7,866"
2.3m,"7,896"
2.6m,"3,494"
734k,"3,368"
618k,"3,211"
651k,"8,630"
1.2m,"2,517"
614k,"3,422"
714k,"5,439"
921k,13.1k
613k,"8,626"
1.5m,"3,632"
810k,"6,098"
930k,"1,889"
830k,"5,007"
850k,"8,379"
916k,"5,816"
906k,"5,234"
885k,10.5k
626k,"4,819"
322k,"1,130"
723k,"4,761"
731k,"8,134"
924k,10.3k
312k,"1,818"
529k,"2,914"
491k,"2,598"
654k,"2,855"
300k,"3,031"
1m,"1,917"
769k,12k
