likes,comments
842k,"4,375"
487k,"2,336"
450k,"2,199"
858k,"3,413"
4.1m,"8,379"
1.2m,"9,089"
2.5m,11.9k
3.6m,"9,180"
928k,"5,104"
849k,"6,443"
1.4m,"1,933"
536k,"3,401"
868k,"2,077"
1.3m,"2,056"
536k,"3,401"
868k,"2,077"
1.3m,"2,056"
